sequence_id,beh_emb_0,beh_emb_1,beh_emb_2,beh_emb_3,beh_emb_4,beh_emb_5,beh_emb_6,beh_emb_7,beh_emb_8,beh_emb_9,beh_emb_10,beh_emb_11,beh_emb_12,beh_emb_13,beh_emb_14,beh_emb_15,beh_emb_16,beh_emb_17,beh_emb_18,beh_emb_19,beh_emb_20,beh_emb_21,beh_emb_22,beh_emb_23,beh_emb_24,beh_emb_25,beh_emb_26,beh_emb_27,beh_emb_28,beh_emb_29,beh_emb_30,beh_emb_31,beh_emb_32,beh_emb_33,beh_emb_34,beh_emb_35,beh_emb_36,beh_emb_37,beh_emb_38,beh_emb_39,beh_emb_40,beh_emb_41,beh_emb_42,beh_emb_43,beh_emb_44,beh_emb_45,beh_emb_46,beh_emb_47,beh_emb_48,beh_emb_49,beh_emb_50,beh_emb_51,beh_emb_52,beh_emb_53,beh_emb_54,beh_emb_55,beh_emb_56,beh_emb_57,beh_emb_58,beh_emb_59,beh_emb_60,beh_emb_61,beh_emb_62,beh_emb_63,p_walk,p_stand,p_look,p_stop
video_0084__0_84_454,-0.042710259556770325,0.08548790216445923,0.19128870964050293,0.07140297442674637,0.04608564078807831,0.029836490750312805,-0.20525407791137695,0.049798328429460526,-0.02436290681362152,0.19295740127563477,-0.09522479772567749,-0.05369071289896965,0.1977306604385376,0.09706480801105499,0.015871964395046234,0.16624638438224792,0.03378509730100632,0.017795341089367867,-0.17991328239440918,0.04252796247601509,0.028560690581798553,0.06452789902687073,-0.12960132956504822,0.030346881598234177,-0.020458616316318512,0.0680934488773346,-0.06290799379348755,0.0026319921016693115,-0.042379919439554214,0.03676943853497505,-0.07952223718166351,-0.08187788724899292,-0.06635754555463791,-0.055928781628608704,-0.15073683857917786,0.030764669179916382,0.10313822329044342,0.048952870070934296,0.092636339366436,0.179880291223526,-0.0071444325149059296,-0.0666799396276474,-0.03594273328781128,-0.09026314318180084,0.040891315788030624,-0.023386694490909576,-0.0019906964153051376,0.1418129950761795,0.009119607508182526,0.10116475075483322,-0.06814192235469818,-0.0743524432182312,-0.09493433684110641,-0.10074680298566818,-0.006144534796476364,-0.06496555358171463,-0.12582464516162872,0.15897798538208008,-0.25761738419532776,-0.055294718593358994,-0.013083680532872677,0.09277597069740295,-0.08732851594686508,0.06348203122615814,0.26673147082328796,0.24332910776138306,0.2696719467639923,0.22026750445365906
video_0084__0_84_455,0.09761704504489899,0.21670451760292053,0.1672217845916748,0.10405109077692032,0.11527076363563538,-0.005130967125296593,-0.18928778171539307,0.10140722990036011,-0.018878862261772156,0.1308462768793106,-0.06604935228824615,0.015335965901613235,0.18915455043315887,0.16259756684303284,0.11386361718177795,0.1528732180595398,0.0358697883784771,0.11251723021268845,-0.14437201619148254,0.02211054414510727,0.007798727601766586,0.09787845611572266,-0.12841245532035828,0.13276897370815277,0.08152253925800323,0.10422695428133011,-0.008040305227041245,0.010000377893447876,-0.20744575560092926,0.021834008395671844,-0.14371758699417114,-0.16264718770980835,-0.09775900840759277,0.0066195279359817505,-0.12322452664375305,0.07003997266292572,0.061947986483573914,0.04840339720249176,0.05830555409193039,0.24720746278762817,0.06098702549934387,-0.005480371415615082,-0.07791456580162048,-0.1007370799779892,0.03018908016383648,-0.04203394055366516,-0.016727978363633156,0.013016536831855774,0.023373499512672424,-0.024906031787395477,-0.03337160125374794,-0.04667387902736664,-0.12376455962657928,-0.1571425199508667,0.07080833613872528,0.061379700899124146,-0.11352890729904175,0.16079778969287872,-0.2961347997188568,-0.028589021414518356,-0.058225780725479126,0.0019032023847103119,-0.023924946784973145,-0.07532212138175964,0.26214599609375,0.2503105401992798,0.26518961787223816,0.22235384583473206
video_0084__0_84_455b,-0.03543725609779358,0.17375820875167847,0.1670844852924347,0.13346627354621887,0.08461269736289978,-0.019968055188655853,-0.17891618609428406,0.027027416974306107,0.016046687960624695,0.13940860331058502,-0.0357537604868412,-0.04667026549577713,0.23999494314193726,0.09049846976995468,0.07156547904014587,0.2083590030670166,0.03177237883210182,-0.011215202510356903,-0.19050180912017822,0.041582923382520676,-0.007692053914070129,0.07067517191171646,-0.08216796070337296,0.04870104789733887,0.001659780740737915,0.03598842769861221,-0.08901292085647583,-0.035699985921382904,-0.10623538494110107,0.03166656196117401,-0.11462818086147308,-0.12778277695178986,-0.09900446236133575,0.0019872263073921204,-0.11121879518032074,0.023984797298908234,0.06502889096736908,0.0346638485789299,0.06798513233661652,0.19641965627670288,0.0429355725646019,0.04921243339776993,-0.05337480455636978,-0.10445043444633484,0.045501288026571274,-0.018758252263069153,-0.025413282215595245,0.09764423221349716,0.041279442608356476,0.02712857723236084,-0.0444340705871582,-0.05411441624164581,-0.11474259197711945,-0.13124266266822815,-0.003584533929824829,-0.0030333232134580612,-0.14507503807544708,0.13601738214492798,-0.27996233105659485,0.015333715826272964,-0.03586064279079437,0.18230170011520386,-0.03444302827119827,-0.008036479353904724,0.26368170976638794,0.2472303807735443,0.2651742398738861,0.22391360998153687
video_0084__0_84_456,0.08154525607824326,0.21807339787483215,0.14793801307678223,0.11480407416820526,0.10632413625717163,-0.024302512407302856,-0.16692057251930237,0.1119086816906929,-0.06096036732196808,0.1182921901345253,-0.06238113343715668,0.011969052255153656,0.19542405009269714,0.13960391283035278,0.08686614036560059,0.13110989332199097,0.06770883500576019,0.11206969618797302,-0.15381428599357605,0.05330723524093628,-0.0019280016422271729,0.06851191073656082,-0.12749624252319336,0.12623026967048645,0.1001100093126297,0.1309543251991272,-0.00756392627954483,0.009029418230056763,-0.1756686568260193,-0.010258052498102188,-0.12494871020317078,-0.1632048487663269,-0.10758458822965622,-0.011277802288532257,-0.12097442150115967,0.10754863172769547,0.048183608800172806,0.023488733917474747,0.059337928891181946,0.22385728359222412,0.022967062890529633,0.020000971853733063,-0.057898394763469696,-0.12592217326164246,0.027407996356487274,-0.019993863999843597,0.003930788487195969,0.03594975918531418,0.007494993507862091,-0.06706899404525757,-0.015365321189165115,-0.02769007533788681,-0.14457452297210693,-0.16806384921073914,0.06207932531833649,0.06134844198822975,-0.14070560038089752,0.15752843022346497,-0.30146923661231995,-0.0011730305850505829,-0.04448474198579788,0.025005172938108444,-0.015946537256240845,-0.06780911982059479,0.2614628076553345,0.2505382001399994,0.2647291421890259,0.22326992452144623
video_0084__0_84_457,-0.031829386949539185,0.1457878202199936,0.18438395857810974,0.10225412249565125,0.07218890637159348,0.0028997063636779785,-0.1545359194278717,0.04944605380296707,0.014538150280714035,0.184904545545578,0.0024322792887687683,0.043701715767383575,0.2798899710178375,0.035656411200761795,0.08488857746124268,0.16546086966991425,-0.0007236450910568237,0.06645465642213821,-0.2720435559749603,0.04210782051086426,-0.04094580560922623,0.06253574788570404,-0.12755265831947327,-0.020838461816310883,0.004173189401626587,0.025431901216506958,-0.08108565211296082,-0.044487353414297104,-0.1058279424905777,0.04215334355831146,-0.05806431546807289,-0.061624858528375626,-0.04978356510400772,-0.012369364500045776,-0.14651094377040863,0.05544343218207359,0.09103033691644669,0.017686814069747925,0.04247978329658508,0.17061063647270203,0.07649429142475128,-0.00828368216753006,-0.0709047019481659,-0.06824230402708054,0.07156530022621155,-0.015189379453659058,-0.002931227907538414,0.08381681144237518,0.03437532112002373,0.05762394517660141,-0.006714329123497009,0.013726562261581421,-0.08971698582172394,-0.12392500042915344,0.000751003623008728,0.02600480057299137,-0.17215318977832794,0.19758379459381104,-0.22201859951019287,-0.04710414260625839,-0.062227655202150345,0.11505690962076187,-0.0458228662610054,0.04643797501921654,0.2702292799949646,0.2451777160167694,0.2622351348400116,0.222357839345932
video_0084__0_84_458,0.09281089901924133,0.22099444270133972,0.1568593978881836,0.11347007751464844,0.11274798214435577,-0.01393911987543106,-0.1754639744758606,0.10748288035392761,-0.03527721390128136,0.12833210825920105,-0.05801069736480713,0.01563909277319908,0.18989616632461548,0.1533970981836319,0.11042773723602295,0.1436363309621811,0.048124656081199646,0.10886480659246445,-0.15266448259353638,0.03431715443730354,-0.0012742392718791962,0.09390774369239807,-0.12983500957489014,0.12934252619743347,0.09318627417087555,0.11511091142892838,-0.021150704473257065,0.014641396701335907,-0.19829989969730377,0.004835471510887146,-0.13604286313056946,-0.17233924567699432,-0.10300248861312866,-0.00015129894018173218,-0.11928839981555939,0.08397164940834045,0.05434780940413475,0.047354068607091904,0.06527157872915268,0.24236464500427246,0.04316231608390808,0.007298044860363007,-0.07557601481676102,-0.11057703197002411,0.029402105137705803,-0.04399630427360535,-0.008928991854190826,0.026150953024625778,0.016766324639320374,-0.048199161887168884,-0.028546493500471115,-0.0422346293926239,-0.12778416275978088,-0.15927377343177795,0.07277322560548782,0.06080353260040283,-0.13096705079078674,0.1615111529827118,-0.2986828684806824,-0.019739564508199692,-0.05581609159708023,0.0073386430740356445,-0.026857011020183563,-0.07576758414506912,0.2612169086933136,0.2503260672092438,0.265415757894516,0.22304122149944305
video_0085__0_85_460b,-0.07129509747028351,0.1483307182788849,0.18335360288619995,0.14930638670921326,0.041322506964206696,-0.006516151130199432,-0.19066709280014038,0.04077725112438202,0.017043162137269974,0.19684070348739624,-0.03998260200023651,-0.05300778150558472,0.24692592024803162,0.09262824803590775,0.07802242040634155,0.1904473602771759,0.027229350060224533,0.013487724587321281,-0.1925986111164093,0.006030410528182983,-0.010057784616947174,0.09185061603784561,-0.09608905762434006,0.020001620054244995,-0.009360913187265396,0.025764115154743195,-0.10528281331062317,-0.03085009753704071,-0.09758076071739197,0.03283923119306564,-0.10470160841941833,-0.16085821390151978,-0.10328921675682068,0.0011324584484100342,-0.12322087585926056,0.02804867923259735,0.0415048822760582,0.05608368664979935,0.09437340497970581,0.23070600628852844,0.06200384348630905,0.029448024928569794,-0.04380764812231064,-0.08883301913738251,0.04563241824507713,-0.019207872450351715,-0.025510072708129883,0.13138243556022644,0.03713198006153107,0.046837519854307175,-0.03484518826007843,-0.05400943011045456,-0.10986360907554626,-0.1145583912730217,-0.03037700057029724,-0.025645513087511063,-0.16492794454097748,0.15790826082229614,-0.2987481951713562,0.04292486980557442,-0.03141973167657852,0.18038734793663025,-0.05698498338460922,-0.006864480674266815,0.2649241089820862,0.24562226235866547,0.2667678892612457,0.22268575429916382
video_0086__0_86_461,-0.015526492148637772,0.12493468075990677,0.18071916699409485,0.034799862653017044,0.058789219707250595,0.0012963451445102692,-0.13832935690879822,0.01691494882106781,-0.005322646349668503,0.1346285045146942,-0.018858615309000015,0.03611019253730774,0.26142534613609314,0.042426299303770065,0.07389779388904572,0.17062106728553772,0.0300418883562088,0.0337640643119812,-0.1951456069946289,0.09727686643600464,-0.058668382465839386,0.06175806000828743,-0.10143392533063889,0.02067476511001587,0.028680510818958282,0.01596027985215187,-0.08096712827682495,-0.03812225162982941,-0.08373682200908661,0.009099628776311874,-0.08037136495113373,-0.08229823410511017,-0.05304895341396332,-0.012166187167167664,-0.11738710105419159,0.06992468982934952,0.06863907724618912,0.03471321985125542,0.013259192928671837,0.1584974229335785,0.04488815367221832,0.00786113366484642,-0.037933021783828735,-0.0783335268497467,0.062268391251564026,-0.044178880751132965,0.0032259197905659676,0.08024835586547852,0.05166453868150711,0.06405024230480194,-0.06992051750421524,0.020656034350395203,-0.09168606251478195,-0.11953392624855042,0.024455174803733826,-0.011307451874017715,-0.13918069005012512,0.145714670419693,-0.21647518873214722,-0.08543603122234344,-0.03933582827448845,0.11382638663053513,-0.0357549786567688,0.03135265037417412,0.26606103777885437,0.24347902834415436,0.26832443475723267,0.2221354842185974
video_0086__0_86_461b,0.04262080043554306,0.1671764850616455,0.10282081365585327,0.042953211814165115,0.07330794632434845,0.007296387106180191,-0.11932036280632019,0.07596123963594437,-0.043476901948451996,0.06187163293361664,-0.040631845593452454,0.00621756911277771,0.1496010422706604,0.09132564067840576,0.068814218044281,0.13375136256217957,0.04452751204371452,0.125908762216568,-0.07928764075040817,0.09052182734012604,-0.01962444931268692,0.010832665488123894,-0.07350457459688187,0.10723234713077545,0.06314466893672943,0.10783722996711731,-0.047429874539375305,-0.035815101116895676,-0.14169049263000488,0.005509702488780022,-0.1662893146276474,-0.10815919935703278,-0.08318319916725159,-0.021250583231449127,-0.18380838632583618,0.14558899402618408,0.06987348943948746,0.010674446821212769,0.05056535452604294,0.22842127084732056,-0.024991650134325027,0.03350994735956192,-0.07716351747512817,-0.10897769033908844,-0.00576377660036087,0.006067030131816864,-0.037130482494831085,0.02294022962450981,0.030735477805137634,-0.06176929920911789,-0.010036513209342957,-0.04280462861061096,-0.12804856896400452,-0.12608328461647034,0.039424195885658264,0.04133515805006027,-0.15393570065498352,0.06180419400334358,-0.26388221979141235,-0.04106000438332558,-0.009816717356443405,0.035858891904354095,0.04727616161108017,-0.056619733572006226,0.2567436993122101,0.24865330755710602,0.2681742310523987,0.2264287769794464
video_0086__0_86_462,-0.018122192472219467,0.12007047235965729,0.17989638447761536,0.0346345491707325,0.06041610240936279,0.0007017627358436584,-0.13944479823112488,0.019041750580072403,-0.0026509203016757965,0.13812828063964844,-0.017867017537355423,0.03045450896024704,0.25830990076065063,0.04269164800643921,0.07782405614852905,0.17214539647102356,0.0273235235363245,0.02749832719564438,-0.19419807195663452,0.09459104388952255,-0.054499633610248566,0.06070730835199356,-0.10382619500160217,0.016574662178754807,0.02922816574573517,0.021662689745426178,-0.0837201476097107,-0.03869355469942093,-0.0837237685918808,0.014287419617176056,-0.07808807492256165,-0.08531289547681808,-0.05467715859413147,-0.014243312180042267,-0.12095659971237183,0.07197170704603195,0.06612448394298553,0.03200763091444969,0.017051314935088158,0.1547674834728241,0.04009139537811279,0.0056450255215168,-0.04028832167387009,-0.07661725580692291,0.06455900520086288,-0.040846116840839386,0.0018246620893478394,0.08299538493156433,0.05142412334680557,0.06616106629371643,-0.0646827444434166,0.01585869863629341,-0.09614776074886322,-0.12383133172988892,0.02685358375310898,-0.009581947699189186,-0.1450214385986328,0.14391674101352692,-0.21524034440517426,-0.08563265204429626,-0.04540346562862396,0.11587730795145035,-0.03527580201625824,0.03298139199614525,0.26621872186660767,0.24363765120506287,0.26800665259361267,0.22213692963123322
video_0087__0_87_465,-0.04501669853925705,0.08251897990703583,0.1982766091823578,0.1017858162522316,0.05541699379682541,0.03052689880132675,-0.212298184633255,0.054558370262384415,-0.0133645199239254,0.22478142380714417,-0.0842452198266983,-0.0521545372903347,0.22073766589164734,0.10776917636394501,0.016341879963874817,0.16688022017478943,0.02370315231382847,0.017658069729804993,-0.17799636721611023,0.021646171808242798,0.04057905077934265,0.06774237006902695,-0.13062235713005066,0.040071725845336914,-0.02515295147895813,0.08691608160734177,-0.06984326243400574,0.009522035717964172,-0.034878674894571304,0.04327135160565376,-0.07096202671527863,-0.11214090883731842,-0.07061931490898132,-0.06494731456041336,-0.14859604835510254,0.021074756979942322,0.09811653196811676,0.06590680032968521,0.11027898639440536,0.18315401673316956,-0.016979455947875977,-0.06643711030483246,-0.03642459213733673,-0.07128763943910599,0.04190071299672127,-0.05431457608938217,-0.017893530428409576,0.1614331603050232,0.021171819418668747,0.10312196612358093,-0.059623099863529205,-0.07898195832967758,-0.10872979462146759,-0.10534105449914932,-0.004025094211101532,-0.0535455122590065,-0.1247875988483429,0.1802997589111328,-0.27789992094039917,-0.041989561170339584,-0.02841353416442871,0.10927139222621918,-0.07576235383749008,0.05999412760138512,0.2684999108314514,0.24372147023677826,0.26794978976249695,0.21982884407043457
video_0087__0_87_466,-0.0037757866084575653,0.08838950097560883,0.16503223776817322,0.10009652376174927,0.06711458414793015,0.06079994887113571,-0.20966830849647522,0.042526088654994965,-0.016086993739008904,0.13245032727718353,-0.05528146028518677,-0.03537193685770035,0.2415514886379242,0.10875935852527618,0.002839423716068268,0.20796853303909302,0.08201578259468079,0.010858487337827682,-0.23204964399337769,0.07102230191230774,0.007017910480499268,0.06737259775400162,-0.10306192189455032,-0.021790526807308197,0.024808406829833984,0.02938372641801834,-0.089886374771595,-0.0028599128127098083,-0.06022242084145546,0.06259723007678986,-0.09583377838134766,-0.10419872403144836,-0.0748542919754982,-0.01620599627494812,-0.13674131035804749,0.0237109437584877,0.10380525887012482,0.052695970982313156,0.08577989786863327,0.18859270215034485,0.05440531671047211,-0.01494785025715828,-0.06766420602798462,-0.13512516021728516,0.017756083980202675,0.006428420543670654,-0.02951425313949585,0.15023311972618103,-0.02079933136701584,0.06265626102685928,-0.058548808097839355,-0.038810424506664276,-0.08978376537561417,-0.1261436939239502,-0.03166889399290085,-0.08232880383729935,-0.1644529402256012,0.1576727032661438,-0.24930472671985626,-0.042674653232097626,-0.02506358176469803,0.11610205471515656,-0.021903492510318756,0.06034150347113609,0.26512613892555237,0.24572351574897766,0.27008986473083496,0.2190604954957962
video_0087__0_87_467,0.025891294702887535,0.10769072920084,0.07331648468971252,0.055950164794921875,0.04970172792673111,-0.03530850261449814,-0.08577045798301697,0.1290656179189682,-0.06232783943414688,0.12769201397895813,-0.02867182344198227,0.05688834190368652,0.13699355721473694,0.06321332603693008,0.07955776154994965,0.13270148634910583,0.009323719888925552,0.08089089393615723,-0.13321679830551147,0.044823773205280304,0.04104273021221161,-0.055422984063625336,-0.09448439627885818,0.11788811534643173,0.06656979024410248,0.1492578387260437,-0.12194274365901947,-0.045026518404483795,-0.1321699619293213,0.05299405753612518,-0.13841752707958221,-0.11632411181926727,-0.09241056442260742,0.004168201237916946,-0.20675814151763916,0.1600046157836914,0.07698871195316315,0.05585944280028343,0.04825708270072937,0.18237143754959106,0.005270995199680328,0.008728258311748505,-0.05323413014411926,0.01572849601507187,-0.018666747957468033,0.06363178044557571,-0.025092802941799164,-0.002925477921962738,0.09217970818281174,-0.07982860505580902,-0.026533856987953186,-0.04441191256046295,-0.15552788972854614,-0.08679325878620148,-0.05042607709765434,0.11198685318231583,-0.1669965237379074,0.0655602291226387,-0.18279136717319489,-0.05113206058740616,-0.08364900946617126,0.10232625901699066,0.17076098918914795,-0.10803164541721344,0.2610437572002411,0.2495519518852234,0.2655656337738037,0.2238386869430542
video_0087__0_87_468,0.00491492822766304,0.08223284780979156,0.16138511896133423,0.0784023255109787,0.08954228460788727,0.062247730791568756,-0.20777294039726257,0.038946621119976044,-0.0037483051419258118,0.08230625092983246,-0.048125602304935455,-0.017075959593057632,0.2215469777584076,0.10590291768312454,-0.000697799026966095,0.22945675253868103,0.1074792891740799,-0.0054688528180122375,-0.21772897243499756,0.10634875297546387,0.009158570319414139,0.0747104361653328,-0.08118703216314316,-0.008786827325820923,0.02145186811685562,0.019916851073503494,-0.09234577417373657,-0.036569707095623016,-0.035125911235809326,0.0612049326300621,-0.09585750102996826,-0.09844779223203659,-0.10211916267871857,-0.026405692100524902,-0.12263934314250946,0.026037968695163727,0.08784900605678558,0.044840097427368164,0.07425593584775925,0.14706560969352722,0.04608112573623657,0.010856986045837402,-0.0667579248547554,-0.1281139850616455,0.0005427636206150055,0.004689730703830719,-0.04879656806588173,0.1493377685546875,-0.01474905014038086,0.07167890667915344,-0.08106184750795364,-0.024428457021713257,-0.10125581920146942,-0.1420898139476776,-0.04599549248814583,-0.07744701951742172,-0.1609744429588318,0.14185607433319092,-0.248480424284935,-0.0400189533829689,-0.021983139216899872,0.13269278407096863,-0.008282206952571869,0.054548706859350204,0.2631375789642334,0.24644406139850616,0.2712874710559845,0.21913093328475952
video_0087__0_87_469,0.03751549497246742,0.08418798446655273,0.07973227649927139,0.05839692801237106,0.020212417468428612,-0.03985840082168579,-0.08549286425113678,0.14140257239341736,-0.0665581226348877,0.11892915517091751,-0.006932836025953293,0.06691798567771912,0.11043505370616913,0.07839621603488922,0.05001401901245117,0.15451601147651672,0.0205564945936203,0.06535284966230392,-0.11129114776849747,0.07228925824165344,0.03043191134929657,-0.04630322754383087,-0.0879015401005745,0.11071788519620895,0.062331750988960266,0.12489917874336243,-0.09130659699440002,-0.03229102864861488,-0.117896169424057,0.030188146978616714,-0.11643532663583755,-0.14492422342300415,-0.12359585613012314,-0.012255758047103882,-0.19501884281635284,0.16385523974895477,0.058887749910354614,0.06163591891527176,0.055955082178115845,0.2127903699874878,0.04589119553565979,0.00220639631152153,-0.05179067701101303,-0.0020180046558380127,-0.003532109782099724,0.057928960770368576,-0.038089215755462646,0.00572088360786438,0.12480752170085907,-0.07617416232824326,-0.009334634989500046,-0.015731018036603928,-0.1577351838350296,-0.07055743038654327,-0.043375153094530106,0.09453960508108139,-0.15893810987472534,0.07489123195409775,-0.1585862636566162,-0.07826508581638336,-0.09545135498046875,0.04687053710222244,0.12392070889472961,-0.12049651145935059,0.26276925206184387,0.24784274399280548,0.26479053497314453,0.22459745407104492
video_0087__0_87_470,0.060196805745363235,0.19684627652168274,0.10471075773239136,0.08632472157478333,0.09336579591035843,-0.015254044905304909,-0.1550278514623642,0.10315936803817749,-0.0686204731464386,0.07162660360336304,-0.039061300456523895,-0.006908431649208069,0.17242500185966492,0.116554394364357,0.0738573968410492,0.1316615641117096,0.07428505271673203,0.13262027502059937,-0.12995997071266174,0.0684003010392189,-0.013461750000715256,0.03352274000644684,-0.10005687922239304,0.11747200787067413,0.09390456974506378,0.13393515348434448,-0.016445446759462357,-0.007876016199588776,-0.14292111992835999,-0.01139753870666027,-0.15269233286380768,-0.12477599084377289,-0.09719619154930115,-0.023002877831459045,-0.12627890706062317,0.1259581744670868,0.05488729476928711,0.0012352019548416138,0.050490476191043854,0.20325906574726105,0.004524584859609604,0.04098949581384659,-0.04498354345560074,-0.11557228863239288,0.01165912114083767,0.011121131479740143,-0.019160807132720947,0.03405509516596794,-0.0012258440256118774,-0.07837013900279999,-0.021760262548923492,-0.03129914030432701,-0.1380632519721985,-0.15576237440109253,0.0465146079659462,0.053499966859817505,-0.14841030538082123,0.12033407390117645,-0.29534900188446045,-0.005991131067276001,-0.02745429240167141,0.039709415286779404,0.01977059617638588,-0.060229361057281494,0.25905686616897583,0.24978791177272797,0.2665134072303772,0.22464175522327423
video_0087__0_87_471,-0.0456722229719162,0.08353444188833237,0.1988261342048645,0.1006789430975914,0.05510662496089935,0.029993936419487,-0.21165360510349274,0.053573403507471085,-0.014742683619260788,0.22426074743270874,-0.08556593209505081,-0.05214560031890869,0.22015506029129028,0.10911551117897034,0.015618599951267242,0.16677680611610413,0.024519935250282288,0.01944262906908989,-0.17801249027252197,0.022198062390089035,0.04059859365224838,0.06885959208011627,-0.13013991713523865,0.041113920509815216,-0.024002715945243835,0.0866934210062027,-0.06941636651754379,0.010438263416290283,-0.03554930165410042,0.04273119568824768,-0.07077248394489288,-0.11140671372413635,-0.06992148607969284,-0.06556890159845352,-0.14903119206428528,0.020992442965507507,0.09703351557254791,0.065889373421669,0.11036894470453262,0.18283894658088684,-0.017286162823438644,-0.06702857464551926,-0.03540007025003433,-0.07066202163696289,0.04115614667534828,-0.05472034960985184,-0.01709701679646969,0.1601867377758026,0.020985513925552368,0.10352668911218643,-0.05961046367883682,-0.07991547137498856,-0.10821494460105896,-0.10409843921661377,-0.003948371857404709,-0.05373437702655792,-0.12418282777070999,0.18051743507385254,-0.27759796380996704,-0.04410223290324211,-0.026857931166887283,0.10761936753988266,-0.07703743129968643,0.0590999536216259,0.26840105652809143,0.24375343322753906,0.2680049240589142,0.21984054148197174
video_0087__0_87_472,0.020488517358899117,0.17252466082572937,0.1562088131904602,0.03230321407318115,0.06093971058726311,0.015929486602544785,-0.13276179134845734,0.0816769227385521,-0.06916145235300064,0.0923452153801918,-0.03424025699496269,0.06306049227714539,0.18674957752227783,0.10674723982810974,0.06793659925460815,0.10930502414703369,0.015283092856407166,0.13000792264938354,-0.13328179717063904,0.13542380928993225,0.004431452602148056,0.04065624997019768,-0.12727707624435425,0.15023280680179596,0.0744558572769165,0.15191882848739624,-0.032666876912117004,0.019343063235282898,-0.1574794203042984,0.031304143369197845,-0.16473354399204254,-0.16623961925506592,-0.12169601023197174,0.018992777913808823,-0.1535126268863678,0.14187227189540863,0.09441911429166794,0.0051523372530937195,-0.019488491117954254,0.2609870135784149,0.050200965255498886,0.0009387843310832977,-0.0474928617477417,-0.12086284905672073,0.007990788668394089,0.01077929139137268,-0.05199185758829117,0.013055473566055298,0.12352857738733292,-0.0787452831864357,0.016373008489608765,-0.02174331247806549,-0.15479640662670135,-0.06861599534749985,0.06321783363819122,0.05065476894378662,-0.10024472326040268,0.0715954527258873,-0.2383546084165573,-0.053321681916713715,-0.06141633540391922,0.031023353338241577,0.021417200565338135,-0.03535269573330879,0.26165035367012024,0.2471528798341751,0.2668282687664032,0.22436852753162384
video_0087__0_87_473,0.029538650065660477,0.07149328291416168,0.0734812393784523,0.07278987765312195,0.028429221361875534,-0.034223251044750214,-0.10568976402282715,0.14315301179885864,-0.0649615228176117,0.13775600492954254,-0.020588252693414688,0.06922388821840286,0.13215628266334534,0.09261610358953476,0.0670558363199234,0.13493280112743378,0.0062433332204818726,0.07087836414575577,-0.12802039086818695,0.03977515920996666,0.03270769119262695,-0.03504001349210739,-0.0865660235285759,0.11354368180036545,0.055992431938648224,0.14760041236877441,-0.11869668960571289,-0.03534825146198273,-0.1404339075088501,0.03316972777247429,-0.13370372354984283,-0.12718278169631958,-0.11321137845516205,-0.004541046917438507,-0.21429044008255005,0.14989811182022095,0.0673239529132843,0.07296612858772278,0.06119997054338455,0.1802249550819397,0.040597617626190186,0.009041063487529755,-0.034855619072914124,0.01287638396024704,-0.0067169032990932465,0.04763778671622276,-0.03435523808002472,-0.003111753612756729,0.11649641394615173,-0.0777820274233818,-0.038592562079429626,-0.010402441024780273,-0.18237203359603882,-0.0795583575963974,-0.05090231075882912,0.10759787261486053,-0.17327174544334412,0.08765316754579544,-0.17772921919822693,-0.07409755885601044,-0.0839417427778244,0.0790000781416893,0.1685895323753357,-0.11831505596637726,0.26145610213279724,0.24987837672233582,0.2646419107913971,0.22402358055114746
video_0087__0_87_474,0.0024095308035612106,0.07992056012153625,0.07208890467882156,0.060971036553382874,0.07547369599342346,-0.03434261307120323,-0.09426286071538925,0.09309733659029007,-0.04926389083266258,0.05779324099421501,-0.040960099548101425,0.018555674701929092,0.08683943748474121,0.09139265865087509,0.06363163888454437,0.11825545132160187,0.03056783229112625,0.10781789571046829,-0.03778678923845291,0.0490250438451767,0.03427309915423393,-0.07128509134054184,-0.04889950156211853,0.09501876682043076,0.0800430178642273,0.15266461670398712,-0.04241158813238144,-0.02538095787167549,-0.1293659508228302,0.05031394585967064,-0.17271116375923157,-0.094731405377388,-0.07394400238990784,-0.0076067447662353516,-0.2105000913143158,0.1181623786687851,0.0605962760746479,0.07889936864376068,0.07223839312791824,0.2269294261932373,-0.017009973526000977,0.015062898397445679,-0.06173158437013626,-0.08508902788162231,-0.018741294741630554,0.017902374267578125,-0.08386494964361191,0.06153630092740059,0.08088085055351257,-0.06538214534521103,-0.042504534125328064,-0.005596589297056198,-0.15499341487884521,-0.10430982708930969,0.04186023771762848,0.02459283545613289,-0.16501165926456451,0.032032474875450134,-0.17189626395702362,-0.04802842438220978,-0.033232636749744415,0.05036810040473938,0.10317505896091461,-0.08399352431297302,0.2559257447719574,0.24711553752422333,0.26981857419013977,0.22714011371135712
